Date,Time,Meal_Time,Student_ID,Item,Quantity,Actual_Item_Price,Price,Total_Amount,Payment_Mode,Weather,Rating,Taste,DayOfWeek,Hour,Month,Week,DayOfWeek_enc,Meal_Time_enc,Weather_enc,Item_enc,Wastage_Risk
2025-10-09,15:29:00,Evening Snacks,51,Bhel Puri,1,40,40,40,UPI,Windy,3.9,Good,Thursday,15,10,41,3,2,2,8,0
2025-10-09,09:31:00,Breakfast,60,Upma,1,90,90,90,UPI,Rainy,3.5,Average,Thursday,9,10,41,3,0,1,11,0
2025-10-09,19:06:00,Evening Snacks,35,Pani Puri,1,25,25,25,Cash,Cloudy,4.2,Very Good,Thursday,19,10,41,3,2,3,4,0
2025-10-09,15:17:00,Evening Snacks,78,French Fries,3,50,50,150,UPI,Sunny,4.5,Excellent,Thursday,15,10,41,3,2,0,5,0
2025-10-09,18:24:00,Evening Snacks,72,Chapati,1,35,35,35,UPI,Rainy,3.5,Average,Thursday,18,10,41,3,2,1,2,0
2025-10-09,15:15:00,Evening Snacks,45,French Fries,2,70,70,140,Cash,Cloudy,4.8,Excellent,Thursday,15,10,41,3,2,3,5,0
2025-10-09,12:27:00,Lunch,98,Veg Biryani,1,40,40,40,UPI,Sunny,4.2,Very Good,Thursday,12,10,41,3,1,0,17,0
2025-10-09,12:51:00,Lunch,88,Juice,2,30,30,60,UPI,Sunny,4.4,Very Good,Thursday,12,10,41,3,1,0,15,0
2025-10-09,13:03:00,Lunch,90,Ice Cream,3,90,90,270,UPI,Sunny,4.6,Excellent,Thursday,13,10,41,3,1,0,13,0
2025-10-09,12:30:00,Lunch,18,Veg Biryani,2,90,90,180,UPI,Windy,4.4,Very Good,Thursday,12,10,41,3,1,2,17,0
2025-10-09,15:03:00,Evening Snacks,82,Coffee,2,25,25,50,UPI,Sunny,4.0,Good,Thursday,15,10,41,3,2,0,1,0
2025-10-09,18:43:00,Evening Snacks,9,Dosa,1,40,40,40,UPI,Rainy,4.5,Excellent,Thursday,18,10,41,3,2,1,3,0
2025-10-09,15:03:00,Evening Snacks,88,French Fries,1,50,50,50,UPI,Sunny,4.1,Good,Thursday,15,10,41,3,2,0,5,0
2025-10-09,08:29:00,Breakfast,41,Upma,1,90,90,90,UPI,Sunny,4.4,Very Good,Thursday,8,10,41,3,0,0,11,0
2025-10-09,09:07:00,Breakfast,17,Bisibele Bath,1,15,15,15,UPI,Sunny,4.5,Excellent,Thursday,9,10,41,3,0,0,0,0
2025-10-09,12:09:00,Lunch,40,North Indian Thali,1,30,30,30,UPI,Sunny,3.6,Average,Thursday,12,10,41,3,1,0,18,0
2025-10-09,15:07:00,Evening Snacks,94,Tea,1,50,50,50,Card,Cloudy,4.3,Very Good,Thursday,15,10,41,3,2,3,6,0
2025-10-09,12:12:00,Lunch,75,Chapati,2,50,50,100,UPI,Cloudy,3.9,Good,Thursday,12,10,41,3,1,3,2,0
2025-10-09,12:58:00,Lunch,98,Sandwich,2,15,15,30,Cash,Sunny,4.1,Good,Thursday,12,10,41,3,1,0,7,0
2025-10-09,19:43:00,Evening Snacks,92,South Indian Thali,1,90,90,90,UPI,Cloudy,4.1,Good,Thursday,19,10,41,3,2,3,16,0
2025-10-09,15:54:00,Evening Snacks,71,Juice,1,45,45,45,UPI,Sunny,4.0,Good,Thursday,15,10,41,3,2,0,15,0
2025-10-09,12:41:00,Lunch,81,Chapati,1,15,15,15,Cash,Cloudy,4.6,Excellent,Thursday,12,10,41,3,1,3,2,0
2025-10-09,15:50:00,Evening Snacks,88,Coffee,1,12,12,12,UPI,Sunny,3.5,Average,Thursday,15,10,41,3,2,0,1,0
2025-10-09,08:23:00,Breakfast,61,Dosa,2,15,15,30,Cash,Cloudy,3.3,Average,Thursday,8,10,41,3,0,3,3,1
2025-10-09,08:33:00,Breakfast,73,Chapati,1,30,30,30,UPI,Cloudy,3.2,Average,Thursday,8,10,41,3,0,3,2,0
2025-10-09,13:17:00,Lunch,28,Coffee,1,90,90,90,UPI,Sunny,4.4,Very Good,Thursday,13,10,41,3,1,0,1,0
2025-10-09,17:36:00,Evening Snacks,27,Upma,1,30,30,30,UPI,Sunny,3.7,Good,Thursday,17,10,41,3,2,0,11,0
2025-10-09,18:43:00,Evening Snacks,72,Upma,1,30,30,30,UPI,Cloudy,4.1,Good,Thursday,18,10,41,3,2,3,11,0
2025-10-09,13:37:00,Lunch,49,Bisibele Bath,2,50,50,100,UPI,Sunny,4.0,Good,Thursday,13,10,41,3,1,0,0,0
2025-10-09,19:47:00,Evening Snacks,61,Upma,2,30,30,60,UPI,Rainy,3.6,Average,Thursday,19,10,41,3,2,1,11,0
2025-10-09,16:30:00,Evening Snacks,44,Juice,3,30,30,90,Cash,Rainy,4.3,Very Good,Thursday,16,10,41,3,2,1,15,0
2025-10-09,12:17:00,Lunch,74,Ice Cream,2,30,30,60,UPI,Sunny,3.9,Good,Thursday,12,10,41,3,1,0,13,0
2025-10-09,12:00:00,Lunch,30,Ice Cream,1,90,90,90,Card,Sunny,3.9,Good,Thursday,12,10,41,3,1,0,13,0
2025-10-09,19:12:00,Evening Snacks,39,Bisibele Bath,1,50,50,50,UPI,Cloudy,4.1,Good,Thursday,19,10,41,3,2,3,0,0
2025-10-09,16:17:00,Evening Snacks,87,Pani Puri,1,40,40,40,UPI,Rainy,4.3,Very Good,Thursday,16,10,41,3,2,1,4,0
2025-10-09,12:41:00,Lunch,89,Idly,1,25,25,25,UPI,Windy,3.6,Average,Thursday,12,10,41,3,1,2,10,0
2025-10-09,12:49:00,Lunch,42,Sandwich,1,40,40,40,UPI,Sunny,4.3,Very Good,Thursday,12,10,41,3,1,0,7,0
2025-10-09,16:17:00,Evening Snacks,16,French Fries,1,30,30,30,UPI,Rainy,4.6,Excellent,Thursday,16,10,41,3,2,1,5,0
2025-10-09,09:46:00,Breakfast,28,Idly,1,50,50,50,Cash,Cloudy,3.4,Average,Thursday,9,10,41,3,0,3,10,0
2025-10-09,13:39:00,Lunch,17,Fried Rice,1,90,90,90,UPI,Windy,4.1,Good,Thursday,13,10,41,3,1,2,14,0
2025-10-09,15:59:00,Evening Snacks,54,Bhel Puri,1,30,30,30,Cash,Sunny,3.9,Good,Thursday,15,10,41,3,2,0,8,0
2025-10-09,15:04:00,Evening Snacks,94,French Fries,1,45,45,45,UPI,Sunny,4.3,Very Good,Thursday,15,10,41,3,2,0,5,0
2025-10-09,09:42:00,Breakfast,47,Dosa,2,25,25,50,UPI,Sunny,3.5,Average,Thursday,9,10,41,3,0,0,3,0
2025-10-09,13:42:00,Lunch,22,Sandwich,3,50,50,150,UPI,Sunny,4.7,Excellent,Thursday,13,10,41,3,1,0,7,0
2025-10-09,15:38:00,Evening Snacks,94,Juice,2,25,25,50,UPI,Sunny,3.4,Average,Thursday,15,10,41,3,2,0,15,1
2025-10-09,16:41:00,Evening Snacks,64,Bhel Puri,1,30,30,30,UPI,Cloudy,3.9,Good,Thursday,16,10,41,3,2,3,8,0
2025-10-09,09:22:00,Breakfast,65,Bisibele Bath,1,90,90,90,UPI,Cloudy,4.2,Very Good,Thursday,9,10,41,3,0,3,0,0
2025-10-09,12:53:00,Lunch,56,Bisibele Bath,1,50,50,50,UPI,Sunny,3.7,Good,Thursday,12,10,41,3,1,0,0,0
2025-10-09,08:05:00,Breakfast,66,Idly,1,30,30,30,Cash,Cloudy,3.7,Good,Thursday,8,10,41,3,0,3,10,0
2025-10-09,19:42:00,Evening Snacks,53,Juice,1,30,30,30,Cash,Cloudy,4.1,Good,Thursday,19,10,41,3,2,3,15,0
2025-10-09,09:13:00,Breakfast,63,Upma,2,30,30,60,Cash,Sunny,4.0,Good,Thursday,9,10,41,3,0,0,11,0
2025-10-09,15:13:00,Evening Snacks,90,Coffee,3,12,12,36,Card,Sunny,4.0,Good,Thursday,15,10,41,3,2,0,1,0
2025-10-09,16:02:00,Evening Snacks,10,Coffee,3,50,50,150,UPI,Cloudy,4.3,Very Good,Thursday,16,10,41,3,2,3,1,0
2025-10-09,16:30:00,Evening Snacks,41,Juice,3,25,25,75,UPI,Cloudy,3.8,Good,Thursday,16,10,41,3,2,3,15,0
2025-10-09,08:36:00,Breakfast,19,Chapati,1,30,30,30,UPI,Windy,4.1,Good,Thursday,8,10,41,3,0,2,2,0
2025-10-09,18:51:00,Evening Snacks,96,Upma,1,30,30,30,UPI,Cloudy,3.8,Good,Thursday,18,10,41,3,2,3,11,0
2025-10-09,18:05:00,Evening Snacks,21,Dosa,1,40,40,40,Cash,Cloudy,3.7,Good,Thursday,18,10,41,3,2,3,3,0
2025-10-09,16:30:00,Evening Snacks,43,Sandwich,1,25,25,25,UPI,Rainy,3.9,Good,Thursday,16,10,41,3,2,1,7,0
2025-10-09,13:59:00,Lunch,1,Juice,1,30,30,30,Cash,Sunny,3.8,Good,Thursday,13,10,41,3,1,0,15,0
2025-10-09,09:27:00,Breakfast,18,Bisibele Bath,1,90,90,90,UPI,Sunny,3.8,Good,Thursday,9,10,41,3,0,0,0,0
2025-10-09,19:15:00,Evening Snacks,23,Tea,1,12,12,12,Cash,Cloudy,4.5,Excellent,Thursday,19,10,41,3,2,3,6,0
2025-10-09,12:50:00,Lunch,90,Dosa,3,90,90,270,UPI,Cloudy,3.9,Good,Thursday,12,10,41,3,1,3,3,0
2025-10-09,09:05:00,Breakfast,27,Chapati,1,80,80,80,UPI,Rainy,3.7,Good,Thursday,9,10,41,3,0,1,2,0
2025-10-09,16:09:00,Evening Snacks,38,Bhel Puri,3,25,25,75,UPI,Sunny,4.0,Good,Thursday,16,10,41,3,2,0,8,0
2025-10-09,12:06:00,Lunch,90,Ice Cream,1,30,30,30,Cash,Sunny,4.0,Good,Thursday,12,10,41,3,1,0,13,0
2025-10-09,13:22:00,Lunch,96,Coffee,2,45,45,90,UPI,Sunny,3.5,Average,Thursday,13,10,41,3,1,0,1,0
2025-10-09,16:51:00,Evening Snacks,66,Tea,1,45,45,45,UPI,Cloudy,3.9,Good,Thursday,16,10,41,3,2,3,6,0
2025-10-09,19:39:00,Evening Snacks,25,Samosa,2,15,15,30,Cash,Cloudy,3.9,Good,Thursday,19,10,41,3,2,3,12,0
2025-10-09,15:00:00,Evening Snacks,20,Tea,2,25,25,50,UPI,Windy,3.9,Good,Thursday,15,10,41,3,2,2,6,0
2025-10-09,12:15:00,Lunch,74,Veg Biryani,1,50,50,50,UPI,Sunny,4.3,Very Good,Thursday,12,10,41,3,1,0,17,0
2025-10-09,12:49:00,Lunch,54,Sandwich,2,40,40,80,UPI,Sunny,4.1,Good,Thursday,12,10,41,3,1,0,7,0
2025-10-09,12:40:00,Lunch,53,South Indian Thali,3,90,90,270,UPI,Cloudy,4.5,Excellent,Thursday,12,10,41,3,1,3,16,0
2025-10-09,13:25:00,Lunch,42,Bisibele Bath,1,12,12,12,Card,Sunny,4.0,Good,Thursday,13,10,41,3,1,0,0,0
2025-10-09,19:06:00,Evening Snacks,33,Dosa,1,40,40,40,UPI,Sunny,4.7,Excellent,Thursday,19,10,41,3,2,0,3,0
2025-10-09,12:00:00,Lunch,58,Tea,3,25,25,75,UPI,Sunny,3.8,Good,Thursday,12,10,41,3,1,0,6,0
2025-10-09,16:43:00,Evening Snacks,38,Bhel Puri,1,50,50,50,Cash,Cloudy,3.7,Good,Thursday,16,10,41,3,2,3,8,0
2025-10-09,08:09:00,Breakfast,42,Tea,1,50,50,50,UPI,Cloudy,4.2,Very Good,Thursday,8,10,41,3,0,3,6,0
2025-10-10,13:54:00,Lunch,9,Veg Biryani,1,30,30,30,Card,Sunny,4.5,Excellent,Friday,13,10,41,4,1,0,17,0
2025-10-10,16:18:00,Evening Snacks,19,Coffee,1,12,12,12,UPI,Sunny,3.4,Average,Friday,16,10,41,4,2,0,1,0
2025-10-10,12:52:00,Lunch,66,Tea,1,15,15,15,Card,Sunny,3.9,Good,Friday,12,10,41,4,1,0,6,0
2025-10-10,12:40:00,Lunch,94,Fried Rice,1,90,90,90,UPI,Windy,3.8,Good,Friday,12,10,41,4,1,2,14,0
2025-10-10,15:31:00,Evening Snacks,39,Sandwich,3,30,30,90,UPI,Sunny,4.1,Good,Friday,15,10,41,4,2,0,7,0
2025-10-10,12:27:00,Lunch,23,Sandwich,1,25,25,25,UPI,Sunny,4.0,Good,Friday,12,10,41,4,1,0,7,0
2025-10-10,18:25:00,Evening Snacks,29,Fried Rice,3,70,70,210,UPI,Rainy,4.5,Excellent,Friday,18,10,41,4,2,1,14,0
2025-10-10,18:11:00,Evening Snacks,2,Upma,3,30,30,90,UPI,Rainy,4.0,Good,Friday,18,10,41,4,2,1,11,0
2025-10-10,19:43:00,Evening Snacks,77,French Fries,2,50,50,100,UPI,Rainy,4.5,Excellent,Friday,19,10,41,4,2,1,5,0
2025-10-10,19:27:00,Evening Snacks,44,Dosa,1,40,40,40,UPI,Sunny,3.9,Good,Friday,19,10,41,4,2,0,3,0
2025-10-10,15:14:00,Evening Snacks,35,Sandwich,3,50,50,150,UPI,Sunny,4.4,Very Good,Friday,15,10,41,4,2,0,7,0
2025-10-10,08:40:00,Breakfast,97,Tea,1,90,90,90,Card,Cloudy,4.1,Good,Friday,8,10,41,4,0,3,6,0
2025-10-10,13:28:00,Lunch,2,Bisibele Bath,3,50,50,150,UPI,Sunny,4.7,Excellent,Friday,13,10,41,4,1,0,0,0
2025-10-10,13:21:00,Lunch,33,Dosa,3,12,12,36,Cash,Cloudy,3.4,Average,Friday,13,10,41,4,1,3,3,1
2025-10-10,08:43:00,Breakfast,6,Chapati,2,50,50,100,UPI,Windy,3.5,Average,Friday,8,10,41,4,0,2,2,0
2025-10-10,15:55:00,Evening Snacks,33,Tea,3,40,40,120,UPI,Sunny,4.7,Excellent,Friday,15,10,41,4,2,0,6,0
2025-10-10,13:51:00,Lunch,12,South Indian Thali,1,30,30,30,UPI,Windy,3.7,Good,Friday,13,10,41,4,1,2,16,0
2025-10-10,19:33:00,Evening Snacks,79,Bisibele Bath,1,50,50,50,UPI,Rainy,3.7,Good,Friday,19,10,41,4,2,1,0,0
2025-10-10,16:48:00,Evening Snacks,13,Juice,1,40,40,40,UPI,Cloudy,3.6,Average,Friday,16,10,41,4,2,3,15,0
2025-10-10,19:50:00,Evening Snacks,56,South Indian Thali,3,90,90,270,UPI,Sunny,4.5,Excellent,Friday,19,10,41,4,2,0,16,0
2025-10-10,12:46:00,Lunch,66,Tea,1,25,25,25,UPI,Sunny,3.5,Average,Friday,12,10,41,4,1,0,6,0
2025-10-10,19:55:00,Evening Snacks,67,Upma,3,30,30,90,Card,Rainy,4.0,Good,Friday,19,10,41,4,2,1,11,0
2025-10-10,19:35:00,Evening Snacks,51,Sandwich,3,45,45,135,Cash,Sunny,3.9,Good,Friday,19,10,41,4,2,0,7,0
2025-10-10,17:00:00,Evening Snacks,21,Tea,2,40,40,80,UPI,Cloudy,4.4,Very Good,Friday,17,10,41,4,2,3,6,0
2025-10-10,15:28:00,Evening Snacks,4,Ice Cream,3,15,15,45,Cash,Sunny,3.8,Good,Friday,15,10,41,4,2,0,13,0
2025-10-10,16:32:00,Evening Snacks,22,Coffee,1,30,30,30,UPI,Cloudy,4.2,Very Good,Friday,16,10,41,4,2,3,1,0
2025-10-10,13:01:00,Lunch,13,Tea,1,12,12,12,UPI,Sunny,3.5,Average,Friday,13,10,41,4,1,0,6,0
2025-10-10,12:00:00,Lunch,28,Tea,3,45,45,135,Cash,Sunny,4.9,Excellent,Friday,12,10,41,4,1,0,6,0
2025-10-10,19:54:00,Evening Snacks,98,Bisibele Bath,3,50,50,150,UPI,Rainy,3.9,Good,Friday,19,10,41,4,2,1,0,0
2025-10-10,16:04:00,Evening Snacks,49,Bhel Puri,1,50,50,50,UPI,Rainy,4.0,Good,Friday,16,10,41,4,2,1,8,0
2025-10-10,19:24:00,Evening Snacks,76,South Indian Thali,3,90,90,270,UPI,Cloudy,4.7,Excellent,Friday,19,10,41,4,2,3,16,0
2025-10-10,17:39:00,Evening Snacks,29,Dosa,1,40,40,40,Cash,Rainy,3.8,Good,Friday,17,10,41,4,2,1,3,0
2025-10-10,15:57:00,Evening Snacks,4,Sandwich,3,35,35,105,UPI,Sunny,4.7,Excellent,Friday,15,10,41,4,2,0,7,0
2025-10-10,17:58:00,Evening Snacks,8,Bhel Puri,3,30,30,90,UPI,Sunny,3.8,Good,Friday,17,10,41,4,2,0,8,0
2025-10-10,18:49:00,Evening Snacks,81,French Fries,3,50,50,150,Cash,Sunny,4.3,Very Good,Friday,18,10,41,4,2,0,5,0
2025-10-10,16:25:00,Evening Snacks,75,Tea,2,50,50,100,UPI,Cloudy,3.8,Good,Friday,16,10,41,4,2,3,6,0
2025-10-10,17:18:00,Evening Snacks,41,South Indian Thali,1,90,90,90,UPI,Sunny,3.5,Average,Friday,17,10,41,4,2,0,16,0
2025-10-10,15:09:00,Evening Snacks,70,Coffee,3,30,30,90,UPI,Windy,4.2,Very Good,Friday,15,10,41,4,2,2,1,0
2025-10-10,18:55:00,Evening Snacks,46,South Indian Thali,1,90,90,90,UPI,Rainy,4.3,Very Good,Friday,18,10,41,4,2,1,16,0
2025-10-10,09:03:00,Breakfast,39,Tea,2,25,25,50,UPI,Windy,3.5,Average,Friday,9,10,41,4,0,2,6,0
2025-10-10,16:17:00,Evening Snacks,27,Juice,3,40,40,120,UPI,Cloudy,3.9,Good,Friday,16,10,41,4,2,3,15,0
2025-10-10,13:05:00,Lunch,3,Sandwich,2,90,90,180,UPI,Sunny,4.5,Excellent,Friday,13,10,41,4,1,0,7,0
2025-10-10,19:55:00,Evening Snacks,31,Poori,1,45,45,45,UPI,Sunny,4.2,Very Good,Friday,19,10,41,4,2,0,9,0
2025-10-10,12:13:00,Lunch,4,Tea,3,40,40,120,Cash,Sunny,3.8,Good,Friday,12,10,41,4,1,0,6,0
2025-10-10,17:22:00,Evening Snacks,83,Dosa,3,40,40,120,UPI,Rainy,3.8,Good,Friday,17,10,41,4,2,1,3,0
2025-10-10,15:49:00,Evening Snacks,66,Sandwich,1,25,25,25,Card,Windy,4.8,Excellent,Friday,15,10,41,4,2,2,7,0
2025-10-10,13:43:00,Lunch,1,North Indian Thali,2,25,25,50,UPI,Sunny,3.4,Average,Friday,13,10,41,4,1,0,18,1
2025-10-10,13:37:00,Lunch,16,Fried Rice,1,15,15,15,UPI,Windy,4.0,Good,Friday,13,10,41,4,1,2,14,0
2025-10-10,15:16:00,Evening Snacks,76,Juice,1,90,90,90,UPI,Sunny,3.4,Average,Friday,15,10,41,4,2,0,15,0
2025-10-10,13:10:00,Lunch,36,Tea,1,40,40,40,Cash,Sunny,4.5,Excellent,Friday,13,10,41,4,1,0,6,0
2025-10-10,16:59:00,Evening Snacks,59,French Fries,3,25,25,75,UPI,Cloudy,4.0,Good,Friday,16,10,41,4,2,3,5,0
2025-10-10,12:40:00,Lunch,59,Sandwich,3,90,90,270,UPI,Sunny,4.1,Good,Friday,12,10,41,4,1,0,7,0
2025-10-10,16:50:00,Evening Snacks,44,Tea,1,15,15,15,UPI,Rainy,5.0,Excellent,Friday,16,10,41,4,2,1,6,0
2025-10-10,17:03:00,Evening Snacks,99,South Indian Thali,1,90,90,90,UPI,Sunny,3.8,Good,Friday,17,10,41,4,2,0,16,0
2025-10-10,19:48:00,Evening Snacks,44,Dosa,1,40,40,40,Cash,Rainy,4.7,Excellent,Friday,19,10,41,4,2,1,3,0
2025-10-10,09:48:00,Breakfast,46,Upma,1,90,90,90,UPI,Rainy,3.8,Good,Friday,9,10,41,4,0,1,11,0
2025-10-10,16:07:00,Evening Snacks,67,Bhel Puri,1,25,25,25,UPI,Sunny,3.9,Good,Friday,16,10,41,4,2,0,8,0
2025-10-10,18:11:00,Evening Snacks,66,Idly,1,25,25,25,UPI,Cloudy,5.0,Excellent,Friday,18,10,41,4,2,3,10,0
2025-10-10,12:09:00,Lunch,7,Juice,3,25,25,75,Cash,Sunny,3.9,Good,Friday,12,10,41,4,1,0,15,0
2025-10-10,17:26:00,Evening Snacks,7,Tea,1,12,12,12,UPI,Rainy,3.5,Average,Friday,17,10,41,4,2,1,6,0
2025-10-11,12:56:00,Lunch,100,Juice,1,50,50,50,UPI,Sunny,4.1,Good,Saturday,12,10,41,5,1,0,15,0
2025-10-11,16:35:00,Evening Snacks,58,Bhel Puri,2,15,15,30,UPI,Rainy,3.9,Good,Saturday,16,10,41,5,2,1,8,0
2025-10-11,15:06:00,Evening Snacks,82,Coffee,1,30,30,30,UPI,Windy,4.1,Good,Saturday,15,10,41,5,2,2,1,0
2025-10-11,19:40:00,Evening Snacks,38,Bisibele Bath,3,50,50,150,UPI,Cloudy,3.9,Good,Saturday,19,10,41,5,2,3,0,0
2025-10-11,13:00:00,Lunch,98,Sandwich,1,50,50,50,UPI,Sunny,4.9,Excellent,Saturday,13,10,41,5,1,0,7,0
2025-10-11,18:48:00,Evening Snacks,9,Tea,1,12,12,12,UPI,Cloudy,4.2,Very Good,Saturday,18,10,41,5,2,3,6,0
2025-10-11,12:17:00,Lunch,98,Chapati,1,50,50,50,UPI,Sunny,3.6,Average,Saturday,12,10,41,5,1,0,2,0
2025-10-11,15:26:00,Evening Snacks,64,Juice,3,40,40,120,UPI,Windy,4.0,Good,Saturday,15,10,41,5,2,2,15,0
2025-10-11,16:57:00,Evening Snacks,85,Coffee,1,15,15,15,UPI,Rainy,3.7,Good,Saturday,16,10,41,5,2,1,1,0
2025-10-11,13:05:00,Lunch,91,Juice,3,15,15,45,UPI,Sunny,3.9,Good,Saturday,13,10,41,5,1,0,15,0
2025-10-11,13:46:00,Lunch,91,North Indian Thali,1,50,50,50,Cash,Sunny,3.6,Average,Saturday,13,10,41,5,1,0,18,0
2025-10-11,12:20:00,Lunch,39,Coffee,1,30,30,30,UPI,Windy,4.8,Excellent,Saturday,12,10,41,5,1,2,1,0
2025-10-11,13:34:00,Lunch,81,Ice Cream,1,25,25,25,Cash,Sunny,3.7,Good,Saturday,13,10,41,5,1,0,13,0
2025-10-11,12:31:00,Lunch,4,Chapati,2,90,90,180,UPI,Sunny,4.3,Very Good,Saturday,12,10,41,5,1,0,2,0
2025-10-11,18:16:00,Evening Snacks,91,French Fries,2,50,50,100,UPI,Cloudy,3.9,Good,Saturday,18,10,41,5,2,3,5,0
2025-10-11,13:33:00,Lunch,46,Sandwich,1,50,50,50,UPI,Sunny,3.5,Average,Saturday,13,10,41,5,1,0,7,0
2025-10-11,12:10:00,Lunch,15,Bisibele Bath,3,90,90,270,UPI,Cloudy,4.1,Good,Saturday,12,10,41,5,1,3,0,0
2025-10-11,08:00:00,Breakfast,22,Bisibele Bath,1,25,25,25,UPI,Rainy,4.2,Very Good,Saturday,8,10,41,5,0,1,0,0
2025-10-11,15:12:00,Evening Snacks,83,Pani Puri,1,15,15,15,UPI,Sunny,4.2,Very Good,Saturday,15,10,41,5,2,0,4,0
2025-10-11,17:25:00,Evening Snacks,36,Sandwich,1,45,45,45,Cash,Rainy,3.0,Average,Saturday,17,10,41,5,2,1,7,0
2025-10-11,16:29:00,Evening Snacks,72,Tea,1,30,30,30,UPI,Rainy,3.5,Average,Saturday,16,10,41,5,2,1,6,0
2025-10-11,18:55:00,Evening Snacks,76,Idly,1,25,25,25,Cash,Cloudy,4.4,Very Good,Saturday,18,10,41,5,2,3,10,0
2025-10-11,19:17:00,Evening Snacks,26,Bisibele Bath,1,50,50,50,Card,Cloudy,3.6,Average,Saturday,19,10,41,5,2,3,0,0
2025-10-11,17:38:00,Evening Snacks,96,Coffee,1,15,15,15,UPI,Cloudy,4.1,Good,Saturday,17,10,41,5,2,3,1,0
2025-10-11,16:22:00,Evening Snacks,15,Coffee,1,30,30,30,UPI,Cloudy,3.5,Average,Saturday,16,10,41,5,2,3,1,0
2025-10-11,18:46:00,Evening Snacks,77,South Indian Thali,1,90,90,90,Card,Cloudy,4.3,Very Good,Saturday,18,10,41,5,2,3,16,0
2025-10-11,12:53:00,Lunch,1,Chapati,1,90,90,90,UPI,Sunny,4.4,Very Good,Saturday,12,10,41,5,1,0,2,0
2025-10-11,18:40:00,Evening Snacks,18,Upma,1,30,30,30,UPI,Rainy,4.3,Very Good,Saturday,18,10,41,5,2,1,11,0
2025-10-11,13:29:00,Lunch,70,Chapati,3,30,30,90,UPI,Sunny,4.4,Very Good,Saturday,13,10,41,5,1,0,2,0
2025-10-11,08:26:00,Breakfast,29,Dosa,2,15,15,30,UPI,Sunny,4.6,Excellent,Saturday,8,10,41,5,0,0,3,0
2025-10-13,16:19:00,Evening Snacks,79,Coffee,2,25,25,50,UPI,Rainy,3.5,Average,Monday,16,10,42,0,2,1,1,0
2025-10-13,13:21:00,Lunch,16,Ice Cream,3,30,30,90,UPI,Sunny,3.7,Good,Monday,13,10,42,0,1,0,13,0
2025-10-13,13:18:00,Lunch,9,Idly,1,30,30,30,UPI,Sunny,4.4,Very Good,Monday,13,10,42,0,1,0,10,0
2025-10-13,12:50:00,Lunch,18,Juice,3,90,90,270,UPI,Sunny,4.5,Excellent,Monday,12,10,42,0,1,0,15,0
2025-10-13,17:28:00,Evening Snacks,49,Upma,1,30,30,30,UPI,Cloudy,3.7,Good,Monday,17,10,42,0,2,3,11,0
2025-10-13,09:14:00,Breakfast,79,Poori,2,45,45,90,Cash,Rainy,3.7,Good,Monday,9,10,42,0,0,1,9,0
2025-10-13,13:14:00,Lunch,63,Tea,1,40,40,40,Cash,Windy,3.7,Good,Monday,13,10,42,0,1,2,6,0
2025-10-13,13:48:00,Lunch,78,Sandwich,3,50,50,150,UPI,Sunny,3.4,Average,Monday,13,10,42,0,1,0,7,1
2025-10-13,09:58:00,Breakfast,96,Upma,1,50,50,50,UPI,Rainy,3.5,Average,Monday,9,10,42,0,0,1,11,0
2025-10-13,13:33:00,Lunch,100,North Indian Thali,1,15,15,15,UPI,Cloudy,3.5,Average,Monday,13,10,42,0,1,3,18,0
2025-10-13,18:05:00,Evening Snacks,69,South Indian Thali,1,90,90,90,UPI,Cloudy,3.9,Good,Monday,18,10,42,0,2,3,16,0
2025-10-13,12:00:00,Lunch,30,Tea,1,90,90,90,UPI,Sunny,4.1,Good,Monday,12,10,42,0,1,0,6,0
2025-10-13,12:46:00,Lunch,48,Veg Biryani,1,50,50,50,Cash,Sunny,4.2,Very Good,Monday,12,10,42,0,1,0,17,0
2025-10-13,16:14:00,Evening Snacks,15,French Fries,1,40,40,40,UPI,Rainy,3.8,Good,Monday,16,10,42,0,2,1,5,0
2025-10-13,19:30:00,Evening Snacks,76,Ice Cream,1,80,80,80,UPI,Sunny,3.8,Good,Monday,19,10,42,0,2,0,13,0
2025-10-13,12:17:00,Lunch,2,North Indian Thali,1,30,30,30,UPI,Windy,4.0,Good,Monday,12,10,42,0,1,2,18,0
2025-10-13,12:31:00,Lunch,55,Veg Biryani,2,90,90,180,UPI,Sunny,3.4,Average,Monday,12,10,42,0,1,0,17,1
2025-10-13,15:06:00,Evening Snacks,65,Tea,1,80,80,80,UPI,Cloudy,4.4,Very Good,Monday,15,10,42,0,2,3,6,0
2025-10-13,09:32:00,Breakfast,11,Coffee,1,90,90,90,UPI,Rainy,4.5,Excellent,Monday,9,10,42,0,0,1,1,0
2025-10-13,12:10:00,Lunch,33,South Indian Thali,1,25,25,25,UPI,Sunny,3.7,Good,Monday,12,10,42,0,1,0,16,0
2025-10-13,13:08:00,Lunch,2,Tea,1,40,40,40,UPI,Sunny,3.8,Good,Monday,13,10,42,0,1,0,6,0
2025-10-13,17:19:00,Evening Snacks,86,Dosa,3,40,40,120,UPI,Sunny,4.5,Excellent,Monday,17,10,42,0,2,0,3,0
2025-10-13,15:40:00,Evening Snacks,98,French Fries,1,50,50,50,UPI,Sunny,4.0,Good,Monday,15,10,42,0,2,0,5,0
